properties{
  x = 0,
  y = 1680,
  width = 1920,
  height = 960,
  world = "outside",
  tileset = "light_world",
  music = "same",
}

tile{
  layer = 0,
  x = 1600,
  y = 576,
  width = 320,
  height = 96,
  pattern = "water",
}

tile{
  layer = 0,
  x = 1456,
  y = 440,
  width = 80,
  height = 104,
  pattern = "water",
}

tile{
  layer = 0,
  x = 1536,
  y = 416,
  width = 384,
  height = 160,
  pattern = "water",
}

tile{
  layer = 0,
  x = 1440,
  y = 560,
  width = 16,
  height = 16,
  pattern = "cliff.top.diag.3",
}

tile{
  layer = 0,
  x = 1552,
  y = 576,
  width = 16,
  height = 16,
  pattern = "cliff.top.diag.3",
}

tile{
  layer = 0,
  x = 1520,
  y = 424,
  width = 16,
  height = 16,
  pattern = 1406,
}

tile{
  layer = 0,
  x = 1512,
  y = 432,
  width = 16,
  height = 16,
  pattern = 1406,
}

tile{
  layer = 0,
  x = 1424,
  y = 368,
  width = 16,
  height = 16,
  pattern = "cliff.top.border.diag.1",
}

tile{
  layer = 0,
  x = 1424,
  y = 384,
  width = 16,
  height = 16,
  pattern = 223,
}

tile{
  layer = 0,
  x = 1440,
  y = 368,
  width = 480,
  height = 16,
  pattern = "cliff.middle.1",
}

tile{
  layer = 0,
  x = 1424,
  y = 448,
  width = 16,
  height = 96,
  pattern = 25,
}

tile{
  layer = 0,
  x = 1440,
  y = 384,
  width = 96,
  height = 16,
  pattern = "grass.cliff.bottom.1",
}

tile{
  layer = 0,
  x = 1424,
  y = 400,
  width = 16,
  height = 48,
  pattern = "grass.cliff.bottom.3",
}

tile{
  layer = 0,
  x = 1528,
  y = 400,
  width = 8,
  height = 32,
  pattern = 1411,
}

tile{
  layer = 0,
  x = 1440,
  y = 440,
  width = 80,
  height = 8,
  pattern = 1410,
}

tile{
  layer = 0,
  x = 1504,
  y = 400,
  width = 16,
  height = 16,
  pattern = "grass.under_rock",
}

tile{
  layer = 0,
  x = 1440,
  y = 416,
  width = 80,
  height = 16,
  pattern = "grass.under_rock",
}

tile{
  layer = 0,
  x = 1536,
  y = 384,
  width = 384,
  height = 16,
  pattern = 26,
}

tile{
  layer = 0,
  x = 1424,
  y = 544,
  width = 16,
  height = 16,
  pattern = "cliff.top.diag.3",
}

tile{
  layer = 0,
  x = 1456,
  y = 560,
  width = 96,
  height = 8,
  pattern = 277,
}

tile{
  layer = 0,
  x = 1440,
  y = 544,
  width = 16,
  height = 16,
  pattern = 29,
}

tile{
  layer = 0,
  x = 1552,
  y = 560,
  width = 16,
  height = 16,
  pattern = 29,
}

tile{
  layer = 0,
  x = 1456,
  y = 544,
  width = 96,
  height = 16,
  pattern = 18,
}

tile{
  layer = 0,
  x = 1552,
  y = 544,
  width = 16,
  height = 16,
  pattern = 28,
}

tile{
  layer = 0,
  x = 1568,
  y = 560,
  width = 16,
  height = 16,
  pattern = 28,
}

tile{
  layer = 0,
  x = 1584,
  y = 576,
  width = 16,
  height = 16,
  pattern = 28,
}

tile{
  layer = 0,
  x = 1568,
  y = 576,
  width = 16,
  height = 16,
  pattern = 29,
}

tile{
  layer = 0,
  x = 1568,
  y = 592,
  width = 16,
  height = 80,
  pattern = 25,
}

tile{
  layer = 0,
  x = 1440,
  y = 448,
  width = 16,
  height = 96,
  pattern = 19,
}

tile{
  layer = 0,
  x = 1584,
  y = 592,
  width = 16,
  height = 80,
  pattern = 19,
}

tile{
  layer = 0,
  x = 1584,
  y = 688,
  width = 16,
  height = 16,
  pattern = "cliff.top.diag.3",
}

tile{
  layer = 0,
  x = 1568,
  y = 672,
  width = 16,
  height = 16,
  pattern = "cliff.top.diag.3",
}

tile{
  layer = 0,
  x = 1600,
  y = 688,
  width = 320,
  height = 8,
  pattern = 277,
}

tile{
  layer = 0,
  x = 1584,
  y = 672,
  width = 16,
  height = 16,
  pattern = 29,
}

tile{
  layer = 0,
  x = 1600,
  y = 672,
  width = 320,
  height = 16,
  pattern = 18,
}

tile{
