properties{
  x = 0,
  y = 0,
  width = 1280,
  height = 960,
  tileset = "dungeon_blue",
  music = "same",
}

tile{
  layer = 1,
  x = 624,
  y = 32,
  width = 272,
  height = 192,
  pattern = 303,
}

tile{
  layer = 1,
  x = 16,
  y = 16,
  width = 24,
  height = 24,
  pattern = 45,
}

tile{
  layer = 1,
  x = 40,
  y = 16,
  width = 272,
  height = 24,
  pattern = 49,
}

tile{
  layer = 1,
  x = 312,
  y = 16,
  width = 24,
  height = 24,
  pattern = 46,
}

tile{
  layer = 1,
  x = 16,
  y = 40,
  width = 24,
  height = 192,
  pattern = 51,
}

tile{
  layer = 1,
  x = 16,
  y = 232,
  width = 24,
  height = 24,
  pattern = 47,
}

tile{
  layer = 1,
  x = 40,
  y = 232,
  width = 272,
  height = 24,
  pattern = 52,
}

tile{
  layer = 1,
  x = 312,
  y = 232,
  width = 24,
  height = 24,
  pattern = 48,
}

tile{
  layer = 1,
  x = 312,
  y = 40,
  width = 24,
  height = 192,
  pattern = 50,
}

tile{
  layer = 1,
  x = 40,
  y = 40,
  width = 8,
  height = 8,
  pattern = 14,
}

tile{
  layer = 1,
  x = 304,
  y = 40,
  width = 8,
  height = 8,
  pattern = 15,
}

tile{
  layer = 1,
  x = 304,
  y = 224,
  width = 8,
  height = 8,
  pattern = 17,
}

tile{
  layer = 1,
  x = 40,
  y = 224,
  width = 8,
  height = 8,
  pattern = 16,
}

tile{
  layer = 1,
  x = 48,
  y = 224,
  width = 256,
  height = 8,
  pattern = 236,
}

tile{
  layer = 1,
  x = 48,
  y = 40,
  width = 256,
  height = 8,
  pattern = 179,
}

tile{
  layer = 1,
  x = 40,
  y = 48,
  width = 8,
  height = 176,
  pattern = 237,
}

tile{
  layer = 1,
  x = 304,
  y = 48,
  width = 8,
  height = 176,
  pattern = 238,
}

tile{
  layer = 1,
  x = 48,
  y = 48,
  width = 256,
  height = 176,
  pattern = 660,
}

tile{
  layer = 1,
  x = 392,
  y = 16,
  width = 16,
  height = 16,
  pattern = 77,
}

tile{
  layer = 1,
  x = 408,
  y = 16,
  width = 8,
  height = 16,
  pattern = 75,
}

tile{
  layer = 1,
  x = 384,
  y = 16,
  width = 8,
  height = 16,
  pattern = 74,
}

tile{
  layer = 1,
  x = 384,
  y = 48,
  width = 8,
  height = 16,
  pattern = 72,
}

tile{
  layer = 1,
  x = 408,
  y = 48,
  width = 8,
  height = 16,
  pattern = 73,
}

tile{
  layer = 1,
  x = 392,
  y = 48,
  width = 16,
  height = 16,
  pattern = 76,
}

tile{
  layer = 1,
  x = 392,
  y = 32,
  width = 16,
  height = 16,
  pattern = 660,
}

tile{
  layer = 1,
  x = 304,
  y = 320,
  width = 16,
  height = 16,
  pattern = 82,
}

tile{
  layer = 1,
  x = 272,
  y = 320,
  width = 16,
  height = 16,
  pattern = 83,
}

tile{
  layer = 1,
  x = 272,
  y = 312,
  width = 16,
  height = 8,
  pattern = 79,
}

tile{
  layer = 1,
  x = 272,
  y = 336,
  width = 16,
  height = 8,
  pattern = 81,
}

tile{
  layer = 1,
  x = 304,
  y = 312,
  width = 16,
  height = 8,
  pattern = 78,
}

tile{
  layer = 1,
  x = 304,
  y = 336,
  width = 16,
  height = 8,
  pattern = 80,
}

tile{
  layer = 1,
  x = 392,
  y = 80,
  width = 16,
  height = 16,
  pattern = 77,
}

tile{
  layer = 1,
  x = 408,
  y = 80,
  width = 8,
  height = 16,
  pattern = 75,
}

tile{
  layer = 1,
  x = 384,
  y = 80,
  width = 8,
  height = 16,
  pattern = 74,
}

tile{
  layer = 1,
  x = 384,
  y = 112,
  width = 8,
  height = 16,
  pattern = 72,
}

tile{
  layer = 1,
  x = 408,
  y = 112,
  width = 8,
  height = 16,
  pattern = 73,
}

tile{
  layer = 1,
  x = 392,
  y = 112,
  width = 16,
  height = 16,
  pattern = 76,
}

tile{
  layer = 1,
  x = 392,
  y = 96,
  width = 16,
  height = 16,
  pattern = 660,
}

tile{
  layer = 1,
  x = 240,
  y = 320,
  width = 16,
  height = 16,
  pattern = 82,
}

tile{
  layer = 1,
  x = 208,
  y = 320,
  width = 16,
  height = 16,
  pattern = 83,
}

tile{
  layer = 1,
  x = 208,
  y = 312,
  width = 16,
  height = 8,
  pattern = 79,
}

tile{
  layer = 1,
  x = 208,
  y = 336,
  width = 16,
  height = 8,
  pattern = 81,
}

tile{
  layer = 1,
  x = 240,
  y = 312,
  width = 16,
  height = 8,
  pattern = 78,
}

tile{
  layer = 1,
  x = 240,
  y = 336,
  width = 16,
  height = 8,
  pattern = 80,
}

tile{
  layer = 1,
  x = 392,
  y = 96,
  width = 16,
  height = 16,
  pattern = 660,
}

tile{
  layer = 1,
  x = 224,
  y = 320,
  width = 16,
  height = 16,
  pattern = 660,
}

tile{
  layer = 1,
  x = 288,
  y = 320,
  width = 16,
  height = 16,
  pattern = 660,
}

tile{
  layer = 1,
  x = 16,
  y = 400,
  width = 24,
  height = 24,
  pattern = 45,
}

tile{
  layer = 1,
  x = 40,
  y = 400,
  width = 272,
  height = 24,
  pattern = 49,
}

tile{
  layer = 1,
  x = 312,
  y = 400,
  width = 24,
  height = 24,
  pattern = 46,
}

tile{
  layer = 1,
  x = 16,
  y = 424,
  width = 24,
  height = 192,
  pattern = 51,
}

tile{
  layer = 1,
  x = 16,
  y = 616,
  width = 24,
  height = 24,
  pattern = 47,
}

tile{
  layer = 1,
  x = 40,
  y = 616,
  width = 272,
  height = 24,
  pattern = 52,
}

tile{
  layer = 1,
  x = 312,
  y = 616,
  width = 24,
  height = 24,
  pattern = 48,
}

tile{
  layer = 1,
  x = 312,
  y = 424,
  width = 24,
  height = 192,
  pattern = 50,
}

tile{
  layer = 1,
  x = 40,
  y = 424,
  width = 8,
  height = 8,
  pattern = 14,
}

tile{
  layer = 1,
  x = 304,
  y = 424,
  width = 8,
  height = 8,
  pattern = 15,
}

tile{
  layer = 1,
  x = 304,
  y = 608,
  width = 8,
  height = 8,
  pattern = 17,
}

tile{
  layer = 1,
  x = 40,
  y = 608,
  width = 8,
  height = 8,
  pattern = 16,
}

tile{
  layer = 1,
  x = 48,
  y = 608,
